,type,v:0,v:1,v:2,radius,Points:0,Points:1,Points:2
271,2,0.049000999999999996,0.017725,-3.3205e-05,0.0021,0.017707,-0.049135000000000005,0.0035388000000000004
272,2,0.045318000000000004,0.019031,-3.4416e-05,0.0021,0.019288999999999997,-0.045519,0.0020958
273,2,0.046618,0.019594,1.3811000000000002e-06,0.0021,0.019688,-0.046724,0.0063462
274,2,0.048349,0.022016,1.164e-05,0.0021,0.022059,-0.048411,0.0033393999999999997
275,2,0.049303,0.023750999999999998,-3.9293000000000005e-05,0.0021,0.023851,-0.049325,0.0074403
276,2,0.045197,0.02355,-2.9703000000000003e-05,0.0021,0.023631,-0.045323,0.0062209
277,2,0.04954,0.026143,1.7914e-05,0.0021,0.026144999999999998,-0.049548,0.0033448999999999996
278,2,0.044987,0.024184999999999998,1.7182e-05,0.0021,0.024215999999999998,-0.045038,0.0020874
279,2,0.046144,0.028236,1.0352e-05,0.0021,0.028258,-0.04615,0.0020943000000000003
280,2,0.045662,0.027762000000000002,9.482999999999999e-06,0.0021,0.0278,-0.045731,0.0062426
281,2,0.050013999999999996,0.031347,5.4187e-05,0.0021,0.031317000000000005,-0.050036000000000004,0.0020884000000000002
282,2,0.047766,0.031427,7.5467e-05,0.0021,0.031396,-0.047810000000000005,0.0057087
283,2,0.048406,0.036608,0.00020374,0.0021,0.036497,-0.048514,0.0062288000000000005
284,2,0.045963,0.032461000000000004,4.3891000000000004e-05,0.0021,0.032444,-0.045995,0.0020844
285,2,0.0447,0.034762,0.00012458,0.0021,0.034719,-0.04482,0.0053942
286,2,0.048892000000000005,0.036849,9.055e-05,0.0021,0.036814,-0.048941000000000005,0.002084
287,2,0.044708,0.037358999999999996,8.212700000000001e-05,0.0021,0.037314,-0.044782,0.0020971
288,2,0.049591,0.042682,7.7512e-05,0.0021,0.042615,-0.049712,0.0053875
289,2,0.046557999999999995,0.040277,0.00017350000000000002,0.0021,0.040185000000000005,-0.046747000000000004,0.0070818
290,2,0.046916,0.041537,5.647e-05,0.0021,0.041488,-0.047022,0.002092
291,2,0.04427,0.043116,0.00012993,0.0021,0.043035000000000004,-0.044466000000000006,0.0050277
292,2,0.049069999999999996,0.045166000000000005,4.8671e-05,0.0021,0.045129,-0.049123,0.0020901
293,2,0.048159,0.049219,2.8168000000000002e-05,0.0021,0.049219,-0.048211000000000004,0.0020983
294,2,0.047059,0.046176999999999996,6.1826e-05,0.0021,0.046153,-0.047201,0.005673
295,2,0.044949,0.046055,4.2675e-05,0.0021,0.046035,-0.045027,0.0020922
296,2,0.04678,0.050297,4.4813e-05,0.0021,0.050331,-0.046926,0.0059424
297,2,0.044275,0.05083,9.331699999999999e-06,0.0021,0.050856,-0.044357,0.0020968000000000002
298,2,0.049244,0.053326,-4.1821e-06,0.0021,0.053323,-0.049260000000000005,0.0021075
299,2,0.047855,0.054624,1.1097e-05,0.0021,0.05466699999999999,-0.047929,0.0062958
300,2,0.043874,0.053248000000000004,3.9961e-05,0.0021,0.053346000000000005,-0.04401,0.0056872
301,2,0.046304000000000005,0.056247000000000005,1.6432e-06,0.0021,0.056249,-0.046322,0.0027538
302,1,0.042148000000000005,-0.054567,-0.00016071,0.0021,-0.054519000000000005,-0.042331,0.007138299999999999
303,1,0.042445,-0.049402,0.00010524,0.0021,-0.04942,-0.042605000000000004,0.0020986
304,1,0.043086,-0.048862,-0.00017701,0.0021,-0.048711000000000004,-0.043602999999999996,0.0079362
305,1,0.042175,-0.042919,-0.00016581,0.0021,-0.042573,-0.042138999999999996,0.007942399999999999
306,1,0.040514,-0.039708,0.010125,0.0021,-0.038416000000000006,-0.04177,0.0023541
307,2,0.064706,-0.045016,-0.004423399999999999,0.0021,-0.035889,-0.041929,0.007641599999999999
308,1,0.046237,-0.032231,-0.011000000000000001,0.0021,-0.034404000000000004,-0.041926,0.0037151
309,1,0.042481,-0.030648,0.00046867,0.0021,-0.030587,-0.042959,0.005118999999999999
310,2,0.039797000000000006,-0.027623,2.7156999999999998e-05,0.0021,-0.027433,-0.040723,0.0034801000000000003
311,1,0.043574,-0.024003,0.00016269,0.0021,-0.024097999999999998,-0.043667000000000004,0.0020953000000000005
312,1,0.042265,-0.024511,9.6629e-05,0.0021,-0.024631999999999998,-0.042462,0.0060771
313,1,0.042128,-0.017513,0.00022225,0.0021,-0.018418,-0.041931,0.0056708
314,1,0.040609,-0.016243,0.00073854,0.0021,-0.016772,-0.040458999999999995,0.0020989
315,1,0.028895999999999998,-0.014653999999999999,0.0038966,0.0021,-0.016189,-0.039219,0.0080348
316,2,0.038111,-0.013299,0.00047612,0.0021,-0.013724,-0.037574,0.0020989999999999997
317,1,0.041249,-0.011677,0.00070396,0.0021,-0.011704,-0.041083,0.0032031
318,2,0.040707,-0.0086598,0.0015466,0.0021,-0.0080874,-0.04067,0.005294
319,2,0.039113,-0.011459,-0.00082251,0.0021,-0.011743,-0.040269,0.0073181
320,1,0.03547,-0.0064762,0.00069632,0.0021,-0.0068455,-0.038252,0.0020975
321,1,0.042244,-0.0062044,0.0002013,0.0021,-0.0059262,-0.042354,0.0020918000000000004
322,2,0.041814,-0.0035196999999999997,0.00018006,0.0021,-0.0031343000000000005,-0.042184,0.0052176
323,2,0.041023000000000004,-0.00056236,3.1691e-05,0.0021,-0.0004765,-0.041275,0.002097
324,2,0.034149,-0.0058888000000000005,0.00021723,0.0021,-0.004488600000000001,-0.038546,0.0068083
325,2,0.043229000000000004,0.00073194,0.00011175,0.0021,0.0008422000000000001,-0.043412,0.0057634999999999995
326,2,0.03803,0.0011346,7.2729e-05,0.0021,0.0015909000000000001,-0.038308,0.0068539000000000004
327,2,0.040379000000000005,0.003085,5.6349e-05,0.0021,0.0032989000000000004,-0.040631,0.0038075
328,2,0.042759,0.0063341000000000005,3.7321e-05,0.0021,0.0063958,-0.042877,0.0020922
329,2,0.042756999999999996,0.006012600000000001,0.00011509,0.0021,0.0060087,-0.042877,0.006267
330,2,0.037511,0.006078899999999999,9.606700000000001e-05,0.0021,0.0063396,-0.037745999999999995,0.0039707
331,2,0.039044999999999996,0.0076492999999999995,0.00021182,0.0021,0.0075748000000000005,-0.039269,0.0077188000000000005
332,2,0.039666,0.009412299999999998,1.5437e-05,0.0021,0.0094793,-0.039799,0.0020932
333,2,0.042523000000000005,0.01005,8.1163e-05,0.0021,0.010067,-0.042722,0.005039500000000001
334,2,0.037831000000000004,0.010937,0.0001002,0.0021,0.010973,-0.03803,0.005595
335,2,0.040658,0.013935,7.1605e-05,0.0021,0.014003,-0.040888,0.005084399999999999
336,2,0.037873000000000004,0.013253000000000001,1.0953e-05,0.0021,0.013286000000000001,-0.038037,0.0020936999999999996
337,2,0.037105,0.016174,9.0006e-05,0.0021,0.016228,-0.037331,0.0049989
338,2,0.042359,0.020277,-1.6033e-05,0.0021,0.020434,-0.042612,0.006074100000000001
339,2,0.041739,0.016656999999999998,0.00010665,0.0021,0.01679,-0.041942,0.0080289
340,2,0.041863,0.016774,-0.00012362,0.0021,0.017093999999999998,-0.041939,0.0020951999999999998
341,2,0.041725,0.021398,-7.711e-06,0.0021,0.021481999999999998,-0.04186,0.0020899
342,2,0.038183999999999996,0.018937,-5.2793999999999996e-05,0.0021,0.019224,-0.038326,0.0022291999999999998
343,2,0.038141,0.019641,0.00015683,0.0021,0.019998,-0.038458,0.0064502
344,2,0.042078,0.026469,0.00012114,0.0021,0.026498,-0.042270999999999996,0.0042654
345,2,0.041597,0.028110000000000003,-3.0166e-05,0.0021,0.028232,-0.041984,0.0080751
346,2,0.038007,0.023634,0.0002234,0.0021,0.024096,-0.03835,0.007334899999999999
347,2,0.038933999999999996,0.024674,6.6351e-05,0.0021,0.024699000000000002,-0.039167,0.0020954999999999997
348,2,0.037896,0.027587,1.9466e-05,0.0021,0.027756,-0.038374,0.005291399999999999
349,2,0.043132,0.030945999999999998,3.7274e-05,0.0021,0.030875,-0.04325,0.004848300000000001
350,2,0.040178,0.029597000000000002,-4.1737e-05,0.0021,0.029561,-0.040383999999999996,0.0020896
351,2,0.038022,0.030175,-0.00010546,0.0021,0.030695,-0.038515,0.008279799999999999
352,2,0.042044,0.034083999999999996,1.5324e-05,0.0021,0.034062,-0.042129,0.0020967
353,2,0.041358,0.033317,7.4263e-05,0.0021,0.033428,-0.041661000000000004,0.007831600000000001
354,2,0.038733,0.032531,9.816e-05,0.0021,0.032654,-0.039080000000000004,0.0046119
355,2,0.038308999999999996,0.036132,6.7937e-05,0.0021,0.036106,-0.038467,0.0020918000000000004
356,2,0.040988,0.036833,0.00014924,0.0021,0.036768,-0.041168,0.0052308
357,2,0.041451,0.043737,-7.7198e-05,0.0021,0.043737,-0.041518,0.0021204
358,2,0.041148000000000004,0.039588,9.4171e-05,0.0021,0.03955,-0.041236,0.0020929000000000004
359,2,0.037226,0.038823,0.0002164,0.0021,0.038755,-0.037471,0.005187
360,2,0.04058,0.04129,0.00017553,0.0021,0.041214999999999995,-0.040791,0.005914899999999999
361,2,0.037612,0.041906,4.3014e-05,0.0021,0.041847,-0.037725999999999996,0.0020976999999999997
362,2,0.036314,0.042062999999999996,0.00028676,0.0021,0.04203,-0.036537,0.0076357
363,2,0.042989,0.049706,6.2901e-05,0.0021,0.049806,-0.043191,0.007765899999999999
364,2,0.038398,0.044726,0.00015567,0.0021,0.044670999999999995,-0.038569,0.0050828
365,2,0.042099,0.046613,8.1925e-05,0.0021,0.046608,-0.042287,0.0052195
366,2,0.040641000000000004,0.050950999999999996,5.5648999999999995e-05,0.0021,0.051028,-0.0408,0.0043068
367,2,0.03961,0.047642000000000004,5.5007e-05,0.0021,0.047638,-0.039692000000000005,0.0020936999999999996
368,2,0.038763,0.04832,0.00012546,0.0021,0.048398000000000004,-0.038914,0.0069741
369,2,0.04216,0.054419,2.5533e-05,0.0021,0.054465999999999994,-0.042224,0.0020815
370,2,0.037269,0.05215499999999999,0.00023559999999999998,0.0021,0.052368,-0.037448,0.0064421999999999995
371,2,0.037597000000000005,0.052679,5.7265e-05,0.0021,0.05273200000000001,-0.037667,0.0020973000000000003
372,2,0.040214,0.055202999999999995,0.00010438,0.0021,0.055338,-0.040322000000000004,0.0057173
373,2,0.038655,0.056739,4.5307e-05,0.0021,0.05679,-0.038737,0.0020971999999999996
374,2,0.036184,0.056067,0.00027838,0.0021,0.056259,-0.036239999999999994,0.0054246
375,2,0.042848000000000004,0.058592,2.4849000000000002e-05,0.0021,0.05860800000000001,-0.042874,0.0020839
376,2,0.042943,0.058523,5.3502e-05,0.0021,0.05854500000000001,-0.042969,0.0062613
377,2,0.039492,0.06085499999999999,6.883e-05,0.0021,0.060832000000000004,-0.039526,0.0069845
378,2,0.039337000000000004,0.060911,5.885e-05,0.0021,0.060933,-0.039386000000000004,0.0020938000000000003
379,2,0.036347000000000004,0.062842,0.00014647,0.0021,0.062886,-0.036444,0.004352399999999999
380,2,0.035294,0.0048194,-5.7949e-05,0.0021,0.005003100000000001,-0.035958,0.0075253
381,2,0.033561,0.024499,0.00049989,0.0021,0.024798,-0.035575999999999997,0.0042643
382,2,0.034763,0.026577999999999997,0.00018327,0.0021,0.026906,-0.035313,0.0080331
383,2,0.035239,0.034738,0.00015533,0.0021,0.034970999999999995,-0.035574,0.0049076
384,2,0.03576,0.04591,7.3459e-05,0.0021,0.04587,-0.035884,0.0020940999999999998
385,2,0.043883,0.044259,-0.014472,0.0021,0.049541,-0.035445,0.0040776
386,2,0.035379,0.059383000000000005,0.00017792,0.0021,0.059425,-0.035470999999999996,0.0020954
387,2,0.034317,0.059712,0.00044038,0.0021,0.059828,-0.034124,0.006046800000000001
388,2,0.033225,0.06468,0.00016532,0.0021,0.064694,-0.033406,0.0020947
389,2,0.032986,0.06485700000000001,0.0002041,0.0021,0.06478300000000001,-0.033187,0.0062832
390,2,0.031326,0.060814,0.00012731,0.0021,0.060962,-0.031642,0.0028563000000000004
391,1,0.06665499999999999,-0.028576,0.00014076,0.0021,-0.028807999999999997,-0.066616,0.012357
392,1,0.066089,-0.029947,4.0965e-05,0.0021,-0.030295999999999997,-0.065991,0.016222999999999998
393,1,0.067195,-0.027159,0.0001484,0.0021,-0.027355,-0.067216,0.0084708
394,1,0.067548,-0.026036,0.00021277,0.0021,-0.026397000000000004,-0.067594,0.016209
395,1,0.068172,-0.024777,9.222600000000001e-05,0.0021,-0.024944,-0.0682,0.012153
396,1,0.0691,-0.022371000000000002,4.3093e-05,0.0021,-0.022584,-0.069168,0.015456999999999999
397,1,0.069736,-0.020983,3.5137e-05,0.0021,-0.021124,-0.069773,0.01146
398,1,0.06578300000000001,-0.021097,4.6038e-05,0.0021,-0.021358000000000002,-0.06591799999999999,0.013102
399,1,0.06694800000000001,-0.018861000000000003,7.559899999999999e-05,0.0021,-0.019150999999999998,-0.067034,0.0090062
400,1,0.070216,-0.018461,8.0676e-06,0.0021,-0.018616,-0.070289,0.014772
401,1,0.070619,-0.016763,-0.00032243,0.0021,-0.016822999999999998,-0.070625,0.010022
402,1,0.070997,-0.014593,-1.5649000000000002e-05,0.0021,-0.014671,-0.07105,0.013606
403,1,0.066817,-0.016847,2.3008e-05,0.0021,-0.017152,-0.06695599999999999,0.012706
404,1,0.067478,-0.013663,-5.5808e-06,0.0021,-0.013916,-0.067602,0.010124
405,1,0.07144,-0.012345,-1.2722000000000001e-05,0.0021,-0.012435,-0.071504,0.010093000000000001
406,1,0.06782,-0.011941,-1.8091e-05,0.0021,-0.012081,-0.067996,0.015087
407,1,0.071781,-0.010593,-1.105e-05,0.0021,-0.010657,-0.071867,0.014464
408,1,0.068311,-0.0098171,-1.0765e-05,0.0021,-0.009957500000000001,-0.06844,0.011515000000000001
409,1,0.07223500000000001,-0.008356200000000001,1.0875e-06,0.0021,-0.008413799999999999,-0.07228899999999999,0.01095
410,1,0.068625,-0.007928600000000001,-1.768e-07,0.0021,-0.007972499999999999,-0.068759,0.015193
411,1,0.072509,-0.006319,-5.3771e-07,0.0021,-0.006336100000000001,-0.072565,0.014584999999999999
412,1,0.065453,-0.0066055,5.4646000000000005e-05,0.0021,-0.0067226,-0.065603,0.009470600000000001
413,1,0.068906,-0.0056874,2.6187e-05,0.0021,-0.0057427,-0.069005,0.011677
414,1,0.072535,-0.004303,1.401e-05,0.0021,-0.004335800000000001,-0.07258099999999999,0.010062
415,1,0.069392,-0.003991,2.1456999999999998e-05,0.0021,-0.004000699999999999,-0.069495,0.016224000000000002
416,1,0.07247,-0.0017922,2.6260999999999998e-05,0.0021,-0.0017905999999999998,-0.072546,0.013401
417,1,0.066583,-0.0026229,6.2111e-05,0.0021,-0.0026948000000000002,-0.066706,0.013387
418,1,0.070377,-0.00093565,4.2798999999999995e-05,0.0021,-0.00097846,-0.07042000000000001,0.0088686
419,1,0.06885,0.00014722,5.367e-05,0.0021,0.00012354,-0.06892000000000001,0.016557
420,1,0.06887599999999999,0.00072856,6.1639e-05,0.0021,0.00068163,-0.068944,0.012407
421,1,0.065522,0.00092097,9.8623e-05,0.0021,0.00087267,-0.065567,0.0099457
422,1,0.072534,0.0019524000000000002,1.6745e-05,0.0021,0.0019229,-0.07253899999999999,0.015361000000000001
423,1,0.072528,0.0022649000000000002,2.6103e-05,0.0021,0.002236,-0.07256699999999999,0.011094
424,1,0.072548,0.0057169,2.2865999999999998e-05,0.0021,0.0057023,-0.072533,0.013537
425,1,0.06887,0.0050263999999999994,5.6198e-05,0.0021,0.004993399999999999,-0.068902,0.009917
426,1,0.06802799999999999,0.004486199999999999,6.6071e-05,0.0021,0.0044577,-0.068071,0.013956
427,2,0.07231699999999999,0.0084052,2.8865999999999998e-05,0.0021,0.008392299999999998,-0.072338,0.010322
428,2,0.06881799999999999,0.0083485,6.2908e-05,0.0021,0.0083295,-0.068834,0.012592
429,2,0.068655,0.0089008,6.2081e-05,0.0021,0.0088728,-0.06868099999999999,0.0083876
430,2,0.07213,0.009329299999999999,4.8785e-06,0.0021,0.0093198,-0.07212,0.015625999999999998
431,2,0.06866,0.011658,4.6191000000000005e-05,0.0021,0.011656,-0.06866699999999999,0.015134
432,2,0.071574,0.01207,2.187e-05,0.0021,0.012062999999999999,-0.07158099999999999,0.012173
433,2,0.066957,0.011864,5.3692e-05,0.0021,0.011843000000000001,-0.066964,0.011302
434,2,0.070878,0.015344,2.2431999999999998e-05,0.0021,0.015323,-0.070868,0.014713
435,2,0.070849,0.015761,1.9067e-05,0.0021,0.015747999999999998,-0.070853,0.010329000000000001
436,2,0.066977,0.016022,5.6238e-05,0.0021,0.016,-0.066978,0.011818
437,2,0.066442,0.017755,6.1114e-05,0.0021,0.017764,-0.066445,0.015566
438,2,0.066131,0.018483000000000003,6.8747e-05,0.0021,0.018438999999999997,-0.066124,0.0085256
439,2,0.070187,0.019013,2.3154000000000002e-05,0.0021,0.019,-0.070185,0.012825
440,2,0.069979,0.020064,3.4488e-05,0.0021,0.020034,-0.069984,0.0087648
441,2,0.066338,0.020485,6.983300000000001e-05,0.0021,0.020462,-0.06631799999999999,0.012190000000000001
442,2,0.065653,0.021716,7.169899999999999e-05,0.0021,0.021762,-0.065648,0.016427
443,2,0.06915299999999999,0.022721,2.9057e-05,0.0021,0.022723,-0.069148,0.014379
444,2,0.068739,0.023733,3.6561e-05,0.0021,0.023703000000000002,-0.068732,0.010337
445,2,0.065652,0.024523,7.4964e-05,0.0021,0.024511,-0.065631,0.013022
446,2,0.066899,0.028127,5.4131e-05,0.0021,0.028097000000000004,-0.066889,0.010965
447,2,0.06566699999999999,0.031072000000000002,4.0084e-05,0.0021,0.03107,-0.065653,0.013647
448,1,0.062491,-0.037076,-7.5847e-05,0.0021,-0.037186000000000004,-0.062395000000000006,0.01315
449,1,0.060871,-0.039448000000000004,-8.631700000000001e-05,0.0021,-0.039643,-0.060763,0.016119
450,1,0.060353,-0.040181,0.00021716,0.0021,-0.040463,-0.060225,0.011503
451,1,0.059375,-0.036412,0.00024635,0.0021,-0.036679,-0.059257000000000004,0.01001
452,1,0.058574,-0.042785000000000004,-1.2495999999999999e-06,0.0021,-0.04292,-0.058580999999999994,0.014461000000000002
453,1,0.063315,-0.035629,0.00018196,0.0021,-0.03584,-0.063299,0.0092926
454,1,0.060016999999999994,-0.034287,-0.00015606,0.0021,-0.034717000000000005,-0.059914,0.015463
455,1,0.064634,-0.033864,-6.2899e-05,0.0021,-0.033947000000000005,-0.064474,0.014821
456,1,0.061121,-0.032889999999999996,0.00013546,0.0021,-0.033283,-0.061030999999999995,0.011703
457,1,0.065169,-0.032304,7.5029e-05,0.0021,-0.032447000000000004,-0.065095,0.010956
458,1,0.062681,-0.029305,0.00022642,0.0021,-0.029682999999999998,-0.06260700000000001,0.013116999999999998
459,1,0.063441,-0.028810000000000002,0.0002537,0.0021,-0.029091000000000002,-0.063458,0.0090542
460,1,0.059305,-0.029452,0.00038201,0.0021,-0.029757,-0.059451,0.010077
461,1,0.059024,-0.030468000000000002,0.00011728,0.0021,-0.030833,-0.058783,0.014394
462,1,0.06054,-0.026732,0.00038995,0.0021,-0.027031,-0.060438,0.015508000000000001
463,1,0.064113,-0.025379,0.00029772,0.0021,-0.025796,-0.064164,0.013885
464,1,0.060888,-0.025661,0.00029221,0.0021,-0.026022000000000003,-0.061014,0.011145
465,1,0.06462899999999999,-0.024125,0.00019831,0.0021,-0.024397,-0.064688,0.009973600000000001
466,1,0.061332000000000005,-0.021595,0.00018559999999999998,0.0021,-0.021862,-0.061530999999999995,0.010939
467,1,0.06124500000000001,-0.02244,0.0004376,0.0021,-0.022947,-0.061327,0.015007
468,1,0.06275599999999999,-0.018022999999999997,0.00013948,0.0021,-0.018397999999999998,-0.062959,0.012798
469,1,0.059779,-0.016880000000000003,0.00016991,0.0021,-0.01735,-0.060138,0.009402299999999999
470,1,0.06398,-0.015778999999999998,9.5395e-05,0.0021,-0.016172,-0.064148,0.009455400000000001
471,1,0.064032,-0.016021,8.1832e-05,0.0021,-0.016325,-0.06425,0.016199
472,1,0.060034000000000004,-0.015615,0.00024059,0.0021,-0.01592,-0.06029299999999999,0.014872999999999999
473,1,0.05870499999999999,-0.019149,0.00015207,0.0021,-0.019365,-0.058855,0.012936000000000001
474,1,0.064221,-0.013447,1.3097e-05,0.0021,-0.013787,-0.064452,0.012878
475,1,0.06099299999999999,-0.012719,0.00010375,0.0021,-0.013206,-0.061288999999999996,0.010173
476,1,0.061195000000000006,-0.011639,-4.7451e-06,0.0021,-0.011904000000000001,-0.061461,0.015121
477,1,0.06468,-0.010602,1.1835e-05,0.0021,-0.010835,-0.064792,0.0096446
478,1,0.06464600000000001,-0.009448100000000001,3.5024e-06,0.0021,-0.009700700000000001,-0.064872,0.013687000000000001
479,1,0.060903,-0.008957,-1.0031e-06,0.0021,-0.009334499999999999,-0.061176999999999995,0.011783
480,1,0.058914,-0.0081951,-5.3855e-05,0.0021,-0.008397700000000001,-0.059186,0.015406999999999999
481,1,0.058117999999999996,-0.010053,5.1277e-05,0.0021,-0.010459,-0.058436,0.008826700000000002
482,1,0.06126,-0.0061974,6.629e-05,0.0021,-0.0064161,-0.061502999999999995,0.0087956
483,1,0.06362000000000001,-0.0055267,2.0107999999999998e-05,0.0021,-0.0056673,-0.063832,0.013912
484,1,0.059596,-0.0052067,2.6980999999999998e-05,0.0021,-0.005423300000000001,-0.059894,0.012539
485,1,0.063571,-0.0030594999999999997,9.430799999999999e-05,0.0021,-0.0031248,-0.063694,0.010425
486,1,0.059580999999999995,-0.0024938000000000004,0.00011825,0.0021,-0.0026295000000000003,-0.059741999999999996,0.0091348
487,1,0.058546,-0.0023964000000000004,1.3995e-06,0.0021,-0.0025120999999999997,-0.058792,0.015331000000000001
488,1,0.062736,-0.0019836,4.3409e-05,0.0021,-0.0020381,-0.062926,0.015792
489,1,0.061938,0.00035637,0.00011347,0.0021,0.00030421,-0.062051,0.012168
490,1,0.065292,0.0011572000000000002,8.001e-05,0.0021,0.0011057,-0.065385,0.014551
491,1,0.060045,0.0037514000000000002,0.00012508,0.0021,0.0037033,-0.06009400000000001,0.010623
492,1,0.061051999999999995,0.0038071999999999997,0.00011243,0.0021,0.0037676000000000003,-0.061134,0.014653
493,1,0.064327,0.0043273999999999995,9.391799999999999e-05,0.0021,0.0043027000000000004,-0.064359,0.012029999999999999
494,1,0.064704,0.0047877,8.6105e-05,0.0021,0.0047521,-0.06476900000000001,0.016467
495,2,0.061390999999999994,0.0073355,0.00011599,0.0021,0.0072878,-0.061442,0.01241
496,2,0.058997,0.0074521,0.00017524,0.0021,0.007378699999999999,-0.059136,0.015903999999999998
497,2,0.06502100000000001,0.0080857,8.824299999999999e-05,0.0021,0.008051,-0.065046,0.010273000000000001
498,2,0.06504800000000001,0.0084321,8.591200000000001e-05,0.0021,0.0084001,-0.065077,0.014440999999999999
